schema_name,table_name,column_id,column_name,data_type,max_length,precision,scale,is_nullable,default_definition,is_primary_key,foreign_key_name,referenced_schema,referenced_table,referenced_column
dbo,_blk,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_blk,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__blk__clnt,dbo,_clnt,CLNT_ID
dbo,_blk,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__blk_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_blk,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__blk_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_blk,4,BlockName,nvarchar,100,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_blk,5,BlockDesc,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_blk,6,BlockSpec,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_clnt,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt,4,Name,nvarchar,200,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt,6,KML,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt,9,EnforceDB,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt,10,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__clnt__fieldData__clnt,dbo,_clnt,CLNT_ID
dbo,_clnt__fieldData,3,TableID,int,4,10,0,0,NULL,0,FK__clnt__fieldData__fieldData,dbo,_fieldData,TableID
dbo,_clnt__fieldData,4,FieldID,int,4,10,0,0,NULL,0,FK__clnt__fieldData__fieldData,dbo,_fieldData,FieldID
dbo,_clnt__fieldData,5,DisplayName,nvarchar,200,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,6,Editable,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,7,Visible,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,8,Color,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,9,Unit,nvarchar,100,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,10,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,11,InputType,varchar,50,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,12,InputMask,varchar,50,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,13,InputMin,real,4,24,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,14,InputMax,real,4,24,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,15,InputMinBar,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,16,InputMaxBar,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,17,InputDefault,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__fieldData,18,Permissions,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__tableData,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_clnt__tableData,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__clnt__tableData__clnt,dbo,_clnt,CLNT_ID
dbo,_clnt__tableData,3,TableID,int,4,10,0,0,NULL,0,FK__clnt__tableData__tableData,dbo,_tableData,TableID
dbo,_clnt__tableData,4,DisplayName,nvarchar,200,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__tableData,5,Editable,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__tableData,6,Visible,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__tableData,7,Range,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__tableData,8,Chart,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__tableData,9,Permissions,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_clnt__tableData,10,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_db,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_db,2,ID,varchar,50,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_db,3,Data,xml,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_db,4,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_desx,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_desx,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__desx__clnt,dbo,_clnt,CLNT_ID
dbo,_desx,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__desx_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_desx,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__desx_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_desx,4,Schema,xml,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_desx,5,Template,xml,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_desx,6,Enforce,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_desx,7,AllowText,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_dwg,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_dwg,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__dwg_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_dwg,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__dwg_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_dwg,4,NAME,nvarchar,100,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_dwg,5,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_dwg,6,Specification,xml,-1,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_ent,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_ent,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__ent_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_ent,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__ent_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_ent,4,TableID,int,4,10,0,0,NULL,0,FK__ent__tableData,dbo,_tableData,TableID
dbo,_ent,5,EntityName,nvarchar,100,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_ent,6,EntityDesc,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_ent,7,EntitySpec,xml,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_feature,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_feature,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__feature_POINT,dbo,POINT,CLNT_ID
dbo,_feature,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__feature_POINT,dbo,POINT,PROJ_ID
dbo,_feature,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK__feature_POINT,dbo,POINT,POINT_ID
dbo,_feature,6,Properties,xml,-1,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_feature,7,Type,varchar,10,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_feature,8,Data,varbinary,-1,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_feature,9,Geometry,geometry,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_fieldData,2,TableID,int,4,10,0,0,NULL,0,FK__fieldData__tableData,dbo,_tableData,TableID
dbo,_fieldData,3,FieldID,int,4,10,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,4,FieldName,varchar,50,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,5,Key,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,6,Required,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,7,DataType,varchar,50,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,8,Lookup,varchar,100,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,9,LookupFilter,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,10,DisplayName,nvarchar,200,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,11,Editable,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,12,Visible,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,13,Color,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,14,Unit,nvarchar,50,0,0,1,NULL,0,FK__fieldData__unit,dbo,_unit,Unit
dbo,_fieldData,15,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,16,InputType,varchar,50,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,17,InputMask,varchar,50,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,18,InputMin,real,4,24,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,19,InputMax,real,4,24,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,20,InputMinBar,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,21,InputMaxBar,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,22,InputDefault,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,23,Permissions,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_fieldData,24,LookupEditable,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_gph,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_gph,2,TableName,varchar,31,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_gph,3,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_layer,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_layer,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__layer_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_layer,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__layer_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_layer,4,NAME,nvarchar,200,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_layer,5,Type,varchar,10,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_layer,6,Properties,xml,-1,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_lut_flds,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_lut_flds,2,TableName,varchar,50,0,0,0,NULL,0,FK__lut_flds__lut_tbls,dbo,_lut_tbls,TableName
dbo,_lut_flds,3,FieldName,nvarchar,100,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_lut_flds,4,Order,int,4,10,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_lut_flds,5,Visible,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_lut_flds,6,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_lut_tbls,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_lut_tbls,2,TableName,varchar,50,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_lut_tbls,3,ReferenceDisplay,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_lut_tbls,4,ReferenceList,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_lut_tbls,5,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_map,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__map__clnt,dbo,_clnt,CLNT_ID
dbo,_map,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__map_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_map,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__map_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_map,4,MapName,nvarchar,100,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,5,MapMode,varchar,1,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,6,MapType,varchar,10,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,7,MapDesc,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,8,MapSpec,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,9,MapDictExt,varchar,5,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,10,MapDictData,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,11,MapAbbrExt,varchar,5,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,12,MapAbbrData,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,13,MapSchema,xml,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_map,14,MapData,xml,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_perm,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_perm,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__perm_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_perm,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__perm_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_perm,4,WIN_ID,nvarchar,400,0,0,0,NULL,0,FK__perm__user,dbo,_user,WIN_ID
dbo,_perm,5,Active,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_proj,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_proj,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__proj_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_proj,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__proj_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_proj,4,PROJ_NAME,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_proj,5,CoordinateSystemWorld,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_proj,6,CoordinateSystemNational,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_proj,7,CoordinateSystemLocal,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_proj,8,DirectoryProject,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_proj,9,DirectoryImport,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_proj,10,DirectoryExport,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_proj,11,DirectoryReport,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_rpt,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__rpt_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_rpt,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__rpt_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_rpt,4,TableID,int,4,10,0,0,NULL,0,FK__rpt__tableData,dbo,_tableData,TableID
dbo,_rpt,5,ReportName,nvarchar,100,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,6,ReportCategory,nvarchar,100,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,7,ReportVisible,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,8,ReportDesc,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,9,ReportSpec,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,10,ReportWorkflow,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,11,ReportChanged,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,12,ReportThumbnail,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,13,ReportProcessDirection,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,14,ReportParameterCount,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_rpt,15,ReportCustomDictionary,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_tableData,2,TableID,int,4,10,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,3,ParentID,int,4,10,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,4,TableName,varchar,50,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,5,Commands,xml,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,6,Image,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,7,ReferenceDisplay,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,8,ReferenceList,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,9,Permissions,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,10,DisplayName,nvarchar,200,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,11,Editable,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,12,Visible,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,13,Range,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,14,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,15,Chart,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableData,16,Procedures,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_tableOrder,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_tableOrder,2,TableID,int,4,10,0,0,NULL,0,FK__tableOrder__tableData,dbo,_tableData,TableID
dbo,_tableOrder,3,VisibleID,int,4,10,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_unit,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_unit,2,Unit,nvarchar,50,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_unit,3,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_user,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_user,2,WIN_ID,nvarchar,400,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_user,3,Active,bit,1,1,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_user,4,Name,nvarchar,400,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_user,5,Email,nvarchar,400,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_user,6,Phone,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_user,7,Mobile,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_usp,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_usp,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__usp__clnt,dbo,_clnt,CLNT_ID
dbo,_usp,3,UspName,varchar,255,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_usp,4,UspParameters,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_usp,5,UspDescription,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_wfl,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,_wfl,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK__wfl_PROJECT,dbo,PROJECT,CLNT_ID
dbo,_wfl,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK__wfl_PROJECT,dbo,PROJECT,PROJ_ID
dbo,_wfl,4,Name,varchar,50,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,_wfl,5,Description,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,_wfl,6,Specification,xml,-1,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Activities,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Activities,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Activities_SiteRecords,dbo,SiteRecords,CLNT_ID
dbo,Activities,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Activities_SiteRecords,dbo,SiteRecords,PROJ_ID
dbo,Activities,4,DATE,datetime,8,23,3,0,NULL,0,FK_Activities_SiteRecords,dbo,SiteRecords,DATE
dbo,Activities,5,RIG,nvarchar,40,0,0,0,NULL,0,FK_Activities_SiteRecords,dbo,SiteRecords,RIG
dbo,Activities,6,START_DATE,datetime,8,23,3,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Activities,7,END_DATE,datetime,8,23,3,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Activities,8,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Activities,9,Activity,varchar,1000,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Anchor,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Anchor,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Anchor_POINT,dbo,POINT,CLNT_ID
dbo,Anchor,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Anchor_POINT,dbo,POINT,PROJ_ID
dbo,Anchor,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_Anchor_POINT,dbo,POINT,POINT_ID
dbo,Anchor,5,BASE,decimal,5,6,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Anchor,6,Remarks,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Anchor,7,Override,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Anchor,9,BondedTop,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Anchor,10,BondedBase,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Anchor,11,Packer,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Anchor,12,TOP,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Anchor,13,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,AREA,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,AREA,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_AREA_Project,dbo,PROJECT,CLNT_ID
dbo,AREA,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_AREA_Project,dbo,PROJECT,PROJ_ID
dbo,AREA,4,CentreX,decimal,5,9,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,AREA,5,CentreY,decimal,5,9,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,AREA,6,DistanceX,decimal,5,9,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,AREA,7,DistanceY,decimal,5,9,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,AREA,8,DistanceZ,decimal,5,9,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,AREA,9,FilePath,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,AREA,10,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,AREA,11,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Atterberg,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Atterberg_SPECIMEN,dbo,SPECIMEN,CLNT_ID
dbo,Atterberg,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Atterberg_SPECIMEN_SAMPLEID,dbo,SPECIMEN,CLNT_ID
dbo,Atterberg,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Atterberg_SPECIMEN,dbo,SPECIMEN,PROJ_ID
dbo,Atterberg,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Atterberg_SPECIMEN_SAMPLEID,dbo,SPECIMEN,PROJ_ID
dbo,Atterberg,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_Atterberg_SPECIMEN,dbo,SPECIMEN,POINT_ID
dbo,Atterberg,5,SAMPLE_TOP,decimal,5,5,2,0,NULL,0,FK_Atterberg_SPECIMEN,dbo,SPECIMEN,SAMPLE_TOP
dbo,Atterberg,6,SAMPLE_REFERENCE,nvarchar,40,0,0,0,NULL,0,FK_Atterberg_SPECIMEN,dbo,SPECIMEN,SAMPLE_REFERENCE
dbo,Atterberg,7,SAMPLE_TYPE,nvarchar,40,0,0,0,NULL,0,FK_Atterberg_SPECIMEN,dbo,SPECIMEN,SAMPLE_TYPE
dbo,Atterberg,8,SPECIMEN_TOP,decimal,5,5,2,0,NULL,0,FK_Atterberg_SPECIMEN,dbo,SPECIMEN,SPECIMEN_TOP
dbo,Atterberg,8,SPECIMEN_TOP,decimal,5,5,2,0,NULL,0,FK_Atterberg_SPECIMEN_SAMPLEID,dbo,SPECIMEN,SPECIMEN_TOP
